currentLocation,count
POINT (-4307.0687144620915 6674.080324564559),39
POINT (-4307.515858505396 6659.270436138345),1
POINT (-4310.6205211837005 7422.912496765995),57
POINT (-4312.897380018021 7602.587584324485),1
POINT (-4313.3996057027 7621.616990910409),40
POINT (-4317.212043032617 7382.658585690208),2
POINT (-4317.371034781835 5055.166850157187),49
POINT (-4322.6246669923985 5063.426279452253),2
POINT (-4325.195738039542 5005.594829601602),58
POINT (-4326.018345568062 7592.440514065467),31
POINT (-4329.64969008691 5070.548374610194),43
POINT (-433.08548313441446 3642.2160552044284),2
POINT (-433.2796618299616 1770.770016461628),28
POINT (-433.28088700781376 3874.7896993016775),1
POINT (-4333.161043270313 5032.245344784907),1
POINT (-4333.515968465038 7615.737312613843),30
POINT (-4336.655269771313 6593.426522625953),44
POINT (-4344.171179961426 7514.790455585906),54
POINT (-4346.839661865945 5030.900113165244),1
POINT (-4349.309091776295 7213.541765056712),59
POINT (-4349.886551736498 7416.998596554109),1
POINT (-4351.305343845601 7419.828579350854),36
POINT (-4357.849771294017 7214.08067138873),23
POINT (-4358.880233143497 7565.133607923599),45
POINT (-436.3046057227951 5259.060541114311),32
POINT (-436.4394934102911 4235.005385938508),1
POINT (-4363.619893688153 5028.494012250252),2
POINT (-4369.085396042212 4836.885105173833),23
POINT (-4373.855410403976 7616.6418731335725),22
POINT (-4388.790597484053 7438.900167202743),2
POINT (-4398.2543834565 4637.204365012328),28
POINT (-4399.957944085712 7389.079070351743),2
POINT (-440.5642970862995 3910.438410011714),1
POINT (-4405.876968350579 7518.324883972582),51
POINT (-4411.485074700296 4851.5306770239795),36
POINT (-4416.695042561156 4977.450007835247),1
POINT (-4416.7989619257205 7503.549114210993),1
POINT (-442.10051505656173 3920.4298139138896),1
POINT (-442.4532523883974 1701.7748890076932),28
POINT (-4425.640030585615 4645.90369996585),49
POINT (-4427.173188686196 4709.640992518525),43
POINT (-4428.791834410917 7538.537408091491),28
POINT (-4429.26166639244 4622.037001709063),41
POINT (-4431.071903516416 4986.187406538733),75
POINT (-4434.445745918704 4633.913400866676),28
POINT (-4435.45076219274 5129.890834026021),43
POINT (-4436.017644082696 7441.489320527886),71
POINT (-4437.382756875654 4895.949941161112),1
POINT (-4439.364570655227 7388.456588507835),1
POINT (-4440.967491126279 7506.096430807571),36
POINT (-4441.123700435095 7062.412570344279),23
POINT (-4442.101274676921 5127.662279902912),47
POINT (-4445.990440003654 4896.120899469506),35
POINT (-4447.537454306273 5154.656607367594),29
POINT (-4449.477643097176 7416.196113468578),38
POINT (-4449.548264617071 5116.566482675666),2
POINT (-4449.548264617071 5150.9355218222845),1
POINT (-445.4549870522888 1649.7499946836786),1
POINT (-445.58215795302203 3943.0740617322763),3
POINT (-445.8530609269867 3944.8359868520038),1
POINT (-4463.741301356779 7068.071620530996),1
POINT (-4465.5179970195 7053.175910801328),41
POINT (-4466.850669243726 5006.852189229719),1
POINT (-4468.76529093504 4842.357854474624),35
POINT (-447.36281829203875 3954.655293695514),1
POINT (-447.817748540192 5295.402334411162),1
POINT (-4481.2224437813875 4799.4732453708675),1
POINT (-4481.2224437813875 4834.3030347512395),2
POINT (-4485.176712325218 7602.587584324485),1
POINT (-4485.292328991071 7387.356672677515),1
POINT (-4485.668393363479 7387.320662451356),1
POINT (-449.0383396430352 3965.5527124789096),1
POINT (-4491.610991038857 5127.064931972906),17
POINT (-4493.440588728231 4790.896518958078),49
POINT (-4493.87517195987 7603.890328314192),31
POINT (-4498.556931980856 4745.72483046643),30
POINT (-450.65404881281165 1698.4870439776341),1
POINT (-4500.939887921801 5116.566482675666),1
POINT (-4504.755304520494 4806.5017413951255),36
POINT (-4505.273766616215 7502.373779832186),46
POINT (-4505.818182471621 7075.035258933246),35
POINT (-4506.908302142971 5130.2781800456805),42
POINT (-4507.177101861951 7542.97976303824),1
POINT (-4507.892057542517 4987.942961995617),43
POINT (-4511.367673482791 4635.614282390129),9
POINT (-4512.776657169672 4805.689058320287),53
POINT (-4514.58528855778 7557.956102926287),39
POINT (-4516.012364699888 7423.657066568119),63
POINT (-4516.7930135079305 5002.6176347610035),2
POINT (-452.16093775275687 3989.9925773844875),4
POINT (-452.7197687905406 5765.433597201812),57
POINT (-4520.72445028796 4799.4732453708675),1
POINT (-4522.657091775664 5064.876854695869),39
POINT (-4524.690918788527 4888.139820285211),22
POINT (-453.4124228004402 3622.937989505776),11
POINT (-453.7821068626219 3644.344431007836),1
POINT (-4536.701141370416 7382.43399694381),1
POINT (-4539.982778325261 5000.651401023232),1
POINT (-4540.301124396293 6985.010462454658),38
POINT (-4540.795251794218 6999.394029243442),2
POINT (-4543.668605909104 7381.766824001611),2
POINT (-455.13099906203604 4014.9014526965934),1
POINT (-455.4649269824445 4017.701990485729),2
POINT (-4555.8000199884555 4783.430599789468),1
POINT (-4556.270272910209 4833.550952708535),2
POINT (-4558.402779521822 5061.016193730946),15
POINT (-456.33824767475664 1395.2821634910958),2
POINT (-4563.112709301848 7141.287483966912),26
POINT (-4565.6827138156195 7005.636929989713),20
POINT (-4568.471573676515 7124.321407603188),45
POINT (-4569.767285060447 7091.210246676771),43
POINT (-457.80801364559557 4037.352646637353),2
POINT (-457.91684920987205 4038.265412812117),1
POINT (-4573.219385707392 7166.01434300447),38
POINT (-4573.459436358925 7347.185981322279),31
POINT (-4574.588058437561 7362.077057098975),37
POINT (-4574.968826688322 7279.39539289574),27
POINT (-4575.351437489866 7601.6297381199865),17
POINT (-4575.355962850468 7098.803639486686),48
POINT (-4575.481963235348 7528.30370916249),1
POINT (-4576.104565512134 7136.203574822169),1
POINT (-4576.842600777946 7235.9920524275),21
POINT (-4578.54656742065 7518.832664638027),35
POINT (-4579.0797589232825 7267.629836792702),1
POINT (-4579.353296529987 7249.023730160305),35
POINT (-4580.76151036574 7147.815350510802),41
POINT (-4582.39247860098 4827.97280298465),34
POINT (-4583.176447126485 4729.65080569796),27
POINT (-4583.825739742862 7612.940521286146),1
POINT (-4584.18227926299 7063.426833077119),45
POINT (-4584.240032205744 7465.838494323158),21
POINT (-4584.344494183642 7365.069828118356),2
POINT (-4584.690952728261 4730.935576222884),29
POINT (-4584.719945687293 4739.946539702664),2
POINT (-4584.755652123426 7255.346347655441),34
POINT (-4585.756029931874 7148.008826345725),30
POINT (-4586.54919027507 4800.050799355409),34
POINT (-4586.564778851952 4973.168822623007),30
POINT (-4586.735738478009 4825.654095360672),59
POINT (-4586.913610841385 7601.519028694648),28
POINT (-459.22428757298115 4049.2304454406362),1
POINT (-459.47416762396665 3608.0722709059037),1
POINT (-459.9179495216711 4055.0479479058845),1
POINT (-4591.633207720222 7521.247043630944),24
POINT (-4593.207025131936 7463.010156744836),1
POINT (-4593.207025131936 7528.30370916249),1
POINT (-4593.885964345719 7410.589215756412),32
POINT (-4594.189827172081 7162.874955028137),28
POINT (-4594.621089341681 4844.792221097786),23
POINT (-4595.432949602926 7155.395160505548),21
POINT (-4596.915260360124 4843.512232541971),28
POINT (-4597.6533240783865 7069.886826197356),26
POINT (-46.656919104017646 5327.906567472792),36
POINT (-460.11740125278055 1646.3130755156142),1
POINT (-460.2394272864724 4059.0156192288246),4
POINT (-460.7419441829891 4839.358144808057),13
POINT (-4600.062111656344 4996.27411890603),47
POINT (-4600.671636552691 7599.163509369166),20
POINT (-4601.4574968595225 4645.288401941674),13
POINT (-4602.758597842296 7604.489701961552),1
POINT (-4603.5541335377675 7615.90258476738),19
POINT (-4605.514637748675 4638.831136460961),10
POINT (-461.1226870224725 4073.7019695625063),1
POINT (-461.5151902218972 3876.0660119574513),1
POINT (-461.5169841302382 4080.258121987644),1
POINT (-4611.272672395495 4634.197392219182),11
POINT (-4614.557309860481 5147.32940254623),40
POINT (-4616.8276422669405 4697.617539507538),1
POINT (-462.198048063312 4091.5824732662977),1
POINT (-4624.193055070082 4701.081892642431),29
POINT (-464.07676031067007 4122.820652837153),1
POINT (-465.7493339369287 1398.3123022928),28
POINT (-465.77329168602563 4150.315016917214),1
POINT (-466.27784170199845 5764.934341802078),48
POINT (-466.48598273493786 4769.625656121329),5
POINT (-466.911533305343 4166.31791701099),2
POINT (-467.35270835845074 4056.6633346841645),1
POINT (-468.02948129574554 4846.264154979615),2
POINT (-468.34053784704383 4186.408745290582),17
POINT (-468.7539016817407 4192.220358604283),1
POINT (-469.0733128028474 4853.0668824872155),11
POINT (-47.47635929680469 3924.221523313344),1
POINT (-470.07226392738164 5254.480460709678),2
POINT (-470.2051888518591 4212.6244654271495),1
POINT (-470.44884605870436 4845.851834971396),8
POINT (-470.9455673303867 4223.033681381285),1
POINT (-471.09038387917974 4225.069703191531),1
POINT (-471.31460839871494 5770.685051006932),38
POINT (-472.7029796844103 4244.649408328998),1
POINT (-474.0909044214035 5954.904809593169),30
POINT (-475.42420325504554 4268.79135897728),1
POINT (-475.8177254300129 5261.416899715568),51
POINT (-476.6093720747899 1642.4473021264391),1
POINT (-478.5519684374903 4296.5400355244155),1
POINT (-48.13256090064962 1660.8364790495668),3
POINT (-48.632895335483795 3893.779123656692),1
POINT (-480.6166872751588 5770.688394070507),1
POINT (-481.413655253041 5297.849159916379),1
POINT (-483.6070831695373 5757.9034671816335),49
POINT (-485.3628417410773 4408.495089625616),6
POINT (-485.5592498145212 4413.415634312245),1
POINT (-485.8091741067521 4419.6769026330085),1
POINT (-486.28726028733496 4431.654233169223),1
POINT (-486.51014193192026 3559.365891180623),4
POINT (-487.0840851693681 3556.2446227785576),2
POINT (-487.17303581149775 3546.833313819435),1
POINT (-487.2045805572487 1640.0102329520496),1
POINT (-487.45998186340375 3550.986441581315),2
POINT (-487.5270279531999 3549.5159934042013),1
POINT (-487.53614397916635 3557.876023654394),1
POINT (-488.63869886419866 3552.939734062483),1
POINT (-489.0138575823819 5657.990232815081),44
POINT (-489.1216259366818 3605.714794007839),12
POINT (-489.48360318702703 3558.989184268675),1
POINT (-489.5109651689768 3537.6412964657434),2
POINT (-49.330318444446 3986.322344996892),7
POINT (-49.65655055042378 3866.834419711789),1
POINT (-49.87879434525608 3860.9845073897977),1
POINT (-490.60482925640764 1397.1241432443894),34
POINT (-491.0549511387327 3547.334604719104),1
POINT (-491.3388961522598 4241.273631158846),1
POINT (-491.40293278509864 3551.4748783203204),2
POINT (-491.76068634660123 3556.3966557565086),1
POINT (-492.19148900910426 3560.5339487903107),2
POINT (-492.2637881399067 3562.18412452455),1
POINT (-492.7334391710493 3556.926353948849),1
POINT (-493.47525421234616 3551.034373586818),2
POINT (-493.7268707520858 1395.2821634910958),1
POINT (-493.9923531508393 3549.535088995785),2
POINT (-494.1270376569047 3542.053038723723),1
POINT (-494.6650568663521 3551.2234871110504),2
POINT (-494.80266436924023 3546.4022130728918),3
POINT (-494.92440406630703 3539.6031995853673),8
POINT (-495.026378868434 1638.2798383235524),1
POINT (-495.0820758332902 5298.84464547888),1
POINT (-495.2193056998079 1638.2371576586438),1
POINT (-495.32235550925844 5630.923968123473),28
POINT (-495.3812074091642 3564.684060592359),4
POINT (-495.5539452622391 3564.1874175287785),1
POINT (-495.60947229912864 3562.2283392283653),1
POINT (-495.66480350584754 3546.284538942869),1
POINT (-495.8148170033346 3538.676954007452),2
POINT (-495.85831467788034 3551.6550114221877),1
POINT (-496.07752836233124 3877.359742242165),1
POINT (-496.485662060639 3554.5057632545654),1
POINT (-496.51088503155034 3564.916159316589),1
POINT (-496.62959827980296 3545.1936513373907),3
POINT (-496.78679320129623 1847.4222323734825),32
POINT (-496.8645004757827 3542.7898982267366),2
POINT (-497.3677634959754 6363.886889857202),39
POINT (-497.5305448959137 6302.329624578323),2
POINT (-497.58693626849634 3554.657279893096),1
POINT (-497.9142581915998 5932.846782489951),51
POINT (-497.9172402093433 5662.029349780994),1
POINT (-498.3467170646846 3566.4460999210223),1
POINT (-498.35559255228156 3565.123970038263),3
POINT (-498.4021979849775 5934.483427889883),32
POINT (-499.066699588719 3542.562330219022),5
POINT (-499.20729005288234 3544.0166660508094),3
POINT (-499.2136299094281 3542.9427123380356),2
POINT (-499.6462692791597 3557.714179399506),7
POINT (-499.6901865633638 3543.0134709829586),1
POINT (-499.91111512069216 3558.659000703877),1
POINT (-499.95314374688047 3540.541014714646),1
POINT (-5.487087530871604 5360.671874544664),38
POINT (-50.48692644120968 4010.2227860455005),1
POINT (-500.2837920182393 3560.0956917193757),1
POINT (-500.4333627945738 3557.96849338254),4
POINT (-500.6974067954011 3547.3324561211803),2
POINT (-500.729641793685 3540.8584150797824),4
POINT (-501.2049745494901 6212.625748319062),1
POINT (-501.4267606277944 3551.572638649489),1
POINT (-501.42676062779447 3551.572638649489),16
POINT (-501.4267606277945 3551.572638649489),1
POINT (-501.48484652087245 3549.04168500467),3
POINT (-501.53957444708163 3553.059229998683),3
POINT (-501.8671854354871 3558.4454889271256),1
POINT (-502.4116529914788 3542.08994891204),1
POINT (-502.72158083925876 3542.8566901713466),1
POINT (-502.97670011685574 3552.521542031632),1
POINT (-503.1485938652604 6310.505318324271),1
POINT (-503.4939831502011 3541.271955477085),1
POINT (-503.5622945390731 3552.3270296467726),5
POINT (-503.75592272255 3558.67807804438),2
POINT (-503.9951993021392 3537.730224115331),2
POINT (-505.1645399983929 3547.187959224803),1
POINT (-505.182324365278 3562.3707048242186),4
POINT (-505.1979396166912 3536.9591083742907),2
POINT (-505.3215885666847 6049.459155315078),29
POINT (-505.8289845340685 3551.7174799336663),1
POINT (-506.17119901685504 3551.0127098806697),1
POINT (-506.5525631515028 6194.309717698389),47
POINT (-506.9549825645633 3540.7470345348056),2
POINT (-507.1722221304257 3558.5090776553798),2
POINT (-507.4219492572551 3553.372938306857),1
POINT (-507.8910158422946 3562.779880232548),2
POINT (-507.94150945230064 3565.802322807631),1
POINT (-508.1269104463474 6307.584421447018),1
POINT (-508.12691044634744 6307.584421447018),2
POINT (-508.2302608744489 3549.527480602897),1
POINT (-508.26793912936 3551.416895769321),2
POINT (-508.31982852799047 3566.3644130779767),1
POINT (-508.3345762990365 3539.778746173433),13
POINT (-508.6405001006103 3550.821937219644),2
POINT (-508.71312210192997 3562.660166396373),3
POINT (-508.9125339657167 3551.1910656245464),1
POINT (-509.14390450759146 5479.912617489677),1
POINT (-509.2234418219893 5752.367188077313),38
POINT (-509.4004737590944 3552.827711024479),1
POINT (-509.4004737590944 3609.3273432808937),13
POINT (-509.4026272878675 6224.1966196306375),34
POINT (-509.58061696580313 3552.3834045796307),10
POINT (-509.59610393003464 3557.6607344454865),2
POINT (-509.6244133661719 3563.1435099610644),2
POINT (-509.68858189884526 3544.9335301282067),1
POINT (-509.7275038328227 3548.099136043849),1
POINT (-509.88868741624066 3545.253380931528),1
POINT (-510.00558344076916 3556.5227070716796),3
POINT (-510.0973804027267 3556.478980296032),2
POINT (-510.7580447637019 3557.614344727273),2
POINT (-510.8881710801153 3552.4345250851643),3
POINT (-510.904875599733 5502.933138409086),1
POINT (-511.073035039045 3537.3084680032816),3
POINT (-511.19151463164917 6298.113376922555),1
POINT (-511.5960817230892 6362.843895698503),1
POINT (-511.69183861345664 3561.2449242930625),1
POINT (-511.9043894325166 3550.9150877898714),4
POINT (-511.94441842315854 3539.165450122843),2
POINT (-511.963937860929 3560.2785913351577),1
POINT (-512.019857320829 3558.4136284469187),1
POINT (-512.0830562474699 3552.50350991073),1
POINT (-512.1243553540037 3556.5348189218084),2
POINT (-512.3967925969239 6318.622211701412),1
POINT (-512.5015113320867 4290.460202125975),13
POINT (-512.5740005389997 3548.9331967739854),4
POINT (-512.8731437600177 6318.058171772765),1
POINT (-512.9401141603689 3559.626649923426),2
POINT (-513.4247250857517 3553.906386846474),5
POINT (-513.7626797472775 3540.469421063461),2
POINT (-513.9270441727598 3538.824955453815),3
POINT (-514.2842078793605 3553.456263028761),6
POINT (-514.8836203632372 3562.278469529537),2
POINT (-514.9032493580977 3550.757543352109),1
POINT (-514.9221591914188 3561.930557094988),1
POINT (-514.9266056974827 3540.303991350211),1
POINT (-515.0254272551073 6310.125444454821),1
POINT (-515.0343967684835 6311.237266681769),1
POINT (-515.2051150248396 3546.146914165562),5
POINT (-515.431189569831 3561.683836111681),3
POINT (-515.5701972024176 3542.330821641146),1
