currentLocation,count
POINT (-489.5109651689768 3537.6412964657434),1
POINT (-489.5948924204564 3563.9976245113544),3
POINT (-49.330318444446 3986.322344996892),4
POINT (-490.60482925640764 1397.1241432443894),23
POINT (-490.9218680418509 3551.078448014885),1
POINT (-491.0549511387327 3547.334604719104),1
POINT (-492.19148900910426 3560.5339487903107),1
POINT (-493.9923531508393 3549.535088995785),1
POINT (-494.330680795611 3555.1411675228273),3
POINT (-494.41907966196504 3544.930272315843),1
POINT (-494.5103854216378 3545.258255404888),1
POINT (-495.026378868434 1638.2798383235524),1
POINT (-495.32235550925844 5630.923968123473),13
POINT (-495.3812074091642 3564.684060592359),1
POINT (-495.5539452622391 3564.1874175287785),2
POINT (-495.66480350584754 3546.284538942869),1
POINT (-496.02887281355373 3565.3871624519657),2
POINT (-496.51088503155034 3564.916159316589),1
POINT (-496.7691060721095 3537.2916795177807),1
POINT (-496.78679320129623 1847.4222323734825),11
POINT (-496.8645004757827 3542.7898982267366),2
POINT (-497.1168856180944 3546.8718219034117),2
POINT (-497.3084004829881 6294.044966161162),1
POINT (-497.3677634959754 6363.886889857202),9
POINT (-497.58693626849634 3554.657279893096),3
POINT (-497.9142581915998 5932.846782489951),19
POINT (-498.3467170646846 3566.4460999210223),1
POINT (-498.35559255228156 3565.123970038263),4
POINT (-498.4018327415423 3557.7497500713584),2
POINT (-498.4021979849775 5934.483427889883),13
POINT (-498.4608361651542 6312.408438554038),1
POINT (-499.066699588719 3542.562330219022),5
POINT (-499.20729005288234 3544.0166660508094),2
POINT (-499.4763307694394 3552.217624972329),2
POINT (-499.6462692791597 3557.714179399506),1
POINT (-5.487087530871604 5360.671874544664),13
POINT (-50.48692644120968 4010.2227860455005),2
POINT (-50.71358467192458 4099.856470741633),1
POINT (-500.4333627945738 3557.96849338254),2
POINT (-500.6974067954011 3547.3324561211803),1
POINT (-501.36507841230656 3536.833082559449),1
POINT (-501.42676062779447 3551.572638649489),2
POINT (-501.48484652087245 3549.04168500467),1
POINT (-502.4116529914788 3542.08994891204),1
POINT (-502.95947308689074 3559.9588389815735),1
POINT (-503.75592272255 3558.67807804438),1
POINT (-503.8725477965035 3565.736631466158),2
POINT (-505.3215885666847 6049.459155315078),6
POINT (-505.766849407272 6298.574113016552),1
POINT (-506.17119901685504 3551.0127098806697),2
POINT (-506.5525631515028 6194.309717698389),19
POINT (-506.5675166764355 5743.523632998128),1
POINT (-506.8054706642085 3539.901218837952),1
POINT (-507.5123677610829 6312.947084174847),1
POINT (-507.6373509890923 3538.329624080536),1
POINT (-507.8910158422946 3562.779880232548),1
POINT (-507.94150945230064 3565.802322807631),1
POINT (-508.12691044634744 6307.584421447018),3
POINT (-508.2302608744489 3549.527480602897),1
POINT (-508.26793912936 3551.416895769321),2
POINT (-508.3345762990365 3539.778746173433),5
POINT (-508.979066227592 3540.3204771938094),1
POINT (-509.21872936541837 5376.857702007237),2
POINT (-509.2234418219893 5752.367188077313),23
POINT (-509.4004737590944 3609.3273432808937),5
POINT (-509.4026272878675 6224.1966196306375),17
POINT (-509.58061696580313 3552.3834045796307),1
POINT (-509.68858189884526 3544.9335301282067),1
POINT (-510.0772036034795 3559.353713690961),1
POINT (-510.78283559190123 6316.427976526203),1
POINT (-510.8881710801153 3552.4345250851643),1
POINT (-510.90099579615327 4433.924982694206),1
POINT (-511.073035039045 3537.3084680032816),3
POINT (-511.1173063407259 6294.799494558145),1
POINT (-511.9043894325166 3550.9150877898714),3
POINT (-511.963937860929 3560.2785913351577),2
POINT (-512.019857320829 3558.4136284469187),1
POINT (-512.5015113320867 4290.460202125975),4
POINT (-513.7626797472775 3540.469421063461),1
POINT (-514.2842078793605 3553.456263028761),4
POINT (-514.5248583564755 3548.9925232409314),1
POINT (-514.8836203632372 3562.278469529537),1
POINT (-515.2051150248396 3546.146914165562),3
POINT (-515.431189569831 3561.683836111681),1
POINT (-521.3715120065876 4082.7790693467787),4
POINT (-521.4774896476251 4244.270883942203),1
POINT (-523.202611806078 4283.766914120595),3
POINT (-525.4829433610961 5221.482766829596),8
POINT (-526.6093646442737 5299.441782321439),1
POINT (-527.1886170336106 5299.443761888464),1
POINT (-529.69546941179 1684.054642039977),6
POINT (-530.0358198183401 5193.878826953968),17
POINT (-532.5006217324368 4096.553618099159),4
POINT (-533.8840841153695 5299.466643323382),1
POINT (-534.1316475698052 4783.913405574674),21
POINT (-536.0450117245267 4686.940131277996),8
POINT (-539.4802975678301 6238.018864347217),2
POINT (-539.6127831935272 4301.692424041098),1
POINT (-54.60842551946594 5328.444832535462),1
POINT (-540.8596152811919 5831.531093191234),1
POINT (-548.2700738227305 4804.952260898627),17
POINT (-550.3361529454938 4886.6123103088385),1
POINT (-552.7555177084527 4886.199990300619),18
POINT (-558.9865959211788 4894.39338535031),17
POINT (-559.8623063479339 3655.828459703816),1
POINT (-56.31352508268587 4740.277986216306),2
POINT (-560.1527404518916 5243.697585329711),12
POINT (-561.2541452995672 4861.258086269467),9
POINT (-562.086846930087 4876.617948618355),15
POINT (-562.1445582365948 4860.331840691551),14
POINT (-567.9213036184652 5971.274519378611),1
POINT (-572.0358076929754 4437.553006903515),1
POINT (-573.673158247096 6375.153936726497),12
POINT (-573.7199715683724 5126.47392427598),16
POINT (-576.3353246740293 4878.177593755779),12
POINT (-579.6766535454583 6041.226931048339),17
POINT (-581.000579659035 1650.2349838242703),8
POINT (-582.399123195597 6378.2793775134405),1
POINT (-582.4788531048041 6063.40628905503),21
POINT (-582.6413374886723 5937.712778665048),10
POINT (-583.0046403572655 6187.016515533001),26
POINT (-584.7634098954691 5947.200192559448),2
POINT (-586.1932726650207 5299.645407445266),1
POINT (-594.7663368844959 5974.51269276272),1
POINT (-595.4932176287018 6075.069169884037),18
POINT (-597.8866256478386 6029.0945634691525),1
POINT (-597.8866256478386 6050.755580477325),1
POINT (-598.9538347260923 5333.596596551404),1
POINT (-599.2353695785802 5353.243878646172),1
POINT (-601.5124463220997 6287.129955138983),21
POINT (-603.140665680056 5132.275080109213),14
POINT (-604.5425301346507 6205.663077468948),18
POINT (-604.7941119699747 6032.747408703904),13
POINT (-607.1623593614866 5383.159695230111),2
POINT (-610.6958843652574 6040.428164981048),19
POINT (-611.3816071271943 5211.062898551801),10
POINT (-612.7630489446208 6233.28188482025),8
POINT (-616.2813077277038 4277.798884829055),3
POINT (-620.4288122455057 5178.080886773333),1
POINT (-622.5463414546522 5159.840414637389),10
POINT (-624.275649276885 4074.5960623245123),22
POINT (-63.688966750596656 4868.689584138492),1
POINT (-630.7868180557779 5363.051046242808),7
POINT (-630.9714181547238 4290.371526657824),1
POINT (-631.1264069717149 5183.043067045653),10
POINT (-633.2420264016363 5244.171003127429),21
POINT (-633.4680984965175 5351.997159696897),4
POINT (-634.0344080258775 6277.753144833072),11
POINT (-642.1881618576853 5924.467407497007),7
POINT (-642.2096206869649 3879.269577102282),1
POINT (-642.4486280585758 5917.201709304402),5
POINT (-643.0892646795231 5922.7437081704475),5
POINT (-644.378215229361 3666.914406389256),1
POINT (-647.3969621312621 5352.55991467202),2
POINT (-647.4479710379128 5384.901642816029),1
POINT (-648.117784149506 5937.63771534991),4
POINT (-652.2989231811795 5916.2368085762),1
POINT (-653.8614914661872 3631.3877320792903),2
POINT (-654.0947837468926 3629.5451112512046),3
POINT (-656.5130660822064 5907.053629946342),4
POINT (-657.2744041831709 4057.029102872976),1
POINT (-657.4287670201119 6011.140326051992),19
POINT (-657.4419276597039 1584.005409368071),1
POINT (-657.612879571573 1593.8461774298503),19
POINT (-658.3065800043911 3643.113855150418),6
POINT (-658.5732723272222 5907.877185698387),5
POINT (-659.2426147121397 4441.316721383514),7
POINT (-660.7545424999677 5931.544427581432),3
POINT (-660.8484626160009 5923.342653718427),2
POINT (-661.6558704187147 4056.939296088582),1
POINT (-662.1165247202181 6037.240811994108),5
POINT (-662.6017309912244 4864.729100012163),26
POINT (-663.218297489748 5978.107183897521),1
POINT (-665.356020610003 5385.675985873575),3
POINT (-665.9988340413013 5385.703781090235),1
POINT (-666.143447403367 3878.9682066027385),1
POINT (-667.130460630689 6381.226558853645),12
POINT (-670.1369484466592 5924.666660916568),2
POINT (-673.993358110065 6036.860938124659),7
POINT (-674.9344716300386 6019.406727515781),8
POINT (-676.6859028659584 1613.0765996098294),1
POINT (-678.4402277136876 1612.9202894039192),1
POINT (-68.03672015984428 4500.638259876133),16
POINT (-68.5133139457703 1496.2213086063541),3
POINT (-681.0992702433416 6016.427506407164),22
POINT (-681.2596392996671 6023.524357173201),8
POINT (-684.1881068909738 3671.474859625059),1
POINT (-684.7649265900072 5046.554645571818),5
POINT (-690.1233143886067 1611.8793273003582),1
POINT (-690.1662100462155 6323.9480215371395),12
POINT (-690.2127774900986 5386.750790644787),7
POINT (-693.2489682580422 4965.058534900538),2
POINT (-694.5856243594246 4887.887968912156),13
POINT (-695.32485562219 5386.971836616058),1
POINT (-696.956222213578 3646.4118397142333),2
POINT (-699.8900233599659 4953.876104643513),4
POINT (-699.9908271737249 5464.763480106773),2
POINT (-7.349494439991838 3590.5911336604477),4
POINT (-70.69564551600625 1662.3923485467667),1
POINT (-700.8147352499642 3664.103100726685),3
POINT (-701.0008806512359 6324.598703209237),8
POINT (-701.3895703028718 4442.669193181069),1
POINT (-703.0965569865255 6326.251441767978),11
POINT (-703.6141085424201 5496.271311371957),1
POINT (-704.2188523038778 3643.0760194079353),4
POINT (-706.2761037831118 5044.8830637089995),5
POINT (-709.4812621708186 6327.535433757444),9
POINT (-712.2757663150544 4441.9439247693645),1
POINT (-713.1912937024488 1581.4161205086782),12
POINT (-713.3451653741274 6339.595899906177),1
POINT (-718.0913986877977 6350.069650231923),13
POINT (-718.848317139202 6348.727476809763),8
POINT (-72.15788439225017 4274.300429857207),1
POINT (-72.87525947361024 1525.285329412554),3
POINT (-721.0907234093722 3658.2964727434064),6
POINT (-722.7908757340468 1608.9686501546207),1
POINT (-724.5526441382893 3657.8056469348953),9
POINT (-727.2645436413526 5500.2328986484445),1
POINT (-73.54345462378825 4101.630824712209),1
POINT (-732.6475689091794 5422.305564115489),3
POINT (-734.7769628185724 5475.7588462539325),6
POINT (-736.5560443540863 5501.78927978262),1
POINT (-737.4367272415781 1384.0885789058686),11
POINT (-742.2530208168045 1607.2345745589437),1
POINT (-743.0203800853865 5534.926618201992),18
POINT (-743.6869059555171 1654.682066914351),9
POINT (-744.0119196297343 5533.855381228612),4
POINT (-744.469872203581 5856.051142926449),3
POINT (-744.821428567313 1304.1195043438843),5
POINT (-745.0363821363751 4014.7411346929603),3
POINT (-745.8963444464756 1639.8868996794452),4
POINT (-746.105838089235 5478.005756514865),1
POINT (-747.2863181076772 3998.327474375358),1
POINT (-748.0828800566435 4439.558356065472),1
POINT (-748.3500620756813 3878.175006672024),3
POINT (-749.1181401292539 1654.3332458639254),8
POINT (-75.47564359778953 4874.024431546593),17
POINT (-751.6089898543096 5438.682124418379),5
POINT (-752.2403703308936 3995.1022653909563),4
POINT (-753.9404192101748 5463.993652445441),4
POINT (-754.3492553560491 5537.173528462925),1
POINT (-754.7288908820889 3988.9135114215214),8
POINT (-755.4102617664785 5443.241965373293),4
POINT (-757.4719697109808 3987.164883773207),6
POINT (-759.9703931769521 1641.7892380381643),4
POINT (-764.1404398470175 5506.409828612155),1
POINT (-764.5094277317573 4006.298042055619),5
POINT (-767.4613794418494 4456.950323543237),28
POINT (-767.8715463730562 5507.034810946685),1
POINT (-767.8770020417226 3878.0260990328193),1
POINT (-77.47564616657357 1408.9788278552737),4
POINT (-772.036946496939 4856.3259923411615),8
POINT (-775.4316301564622 3997.785442979491),2
POINT (-776.2653390529525 4437.680762895984),1
POINT (-776.4882516001887 5367.657544470866),4
POINT (-779.0117091984953 4927.795064334497),3
POINT (-780.8774760157667 5391.740149128877),17
POINT (-781.0697794912832 4864.854674434965),2
POINT (-782.0777513735113 3989.4570101535087),1
POINT (-782.7908398403431 5509.533880537876),1
POINT (-782.8905310061416 3992.5134090611436),2
POINT (-784.267432658796 4936.373674673833),1
POINT (-784.5925301254847 3710.2514636362052),15
POINT (-786.4121632690546 4862.882801709519),5
POINT (-786.764737027486 4575.208944294599),1
POINT (-790.5285272278543 5874.125456328458),1
POINT (-790.7203168839654 4934.389468213839),3
POINT (-792.7216062362415 4950.774796128136),1
POINT (-792.8195363897067 4467.33713949603),1
POINT (-793.5455427814742 1338.2656878794949),8
POINT (-797.5159249109777 5045.584904857522),2
POINT (-799.735843335784 4703.134493080112),4
POINT (-799.7632053177338 4681.78660527718),6
POINT (-803.4658995556947 4054.403660519304),1
POINT (-804.6120047431612 5042.0163759841835),1
POINT (-806.731251026105 4764.303020615806),6
POINT (-806.7677878551235 4485.250229286909),1
POINT (-807.5425899417532 5031.749960541488),5
POINT (-808.6432786373358 4782.7266213731045),1
POINT (-81.13833697691345 1498.1062663886794),3
POINT (-81.95690431663532 1423.077479497391),1
POINT (-81.98563314149668 4696.507453579947),4
POINT (-811.1196055462547 5053.198630617026),5
POINT (-811.824901059456 1602.2205955346656),3
POINT (-813.4946204710049 4495.205758876432),2
POINT (-814.4266713864727 4485.273869466015),1
POINT (-815.3170843235002 4484.347623888099),2
POINT (-816.7219161983433 3680.284571446751),1
POINT (-817.3422713725962 5236.845304905742),3
POINT (-817.3781851369307 5250.568212544289),1
POINT (-817.6310988867782 5039.5618199686605),4
POINT (-818.5071621756414 4315.042116863752),1
POINT (-818.5861909604757 4507.944725020196),1
POINT (-82.04638993319847 1427.076610956435),3
POINT (-82.06554016401982 1511.1129553803012),1
POINT (-820.9290279479601 4497.243308530136),6
POINT (-821.7863416526454 4318.041853961437),4
POINT (-822.6217126901255 4495.365101973749),1
POINT (-823.088775995259 4689.301563489601),1
POINT (-823.3483927109189 4496.830988521917),1
POINT (-824.3849898824658 4304.63563269025),1
POINT (-825.4103930737472 4681.540965725215),4
POINT (-826.7398951887836 4503.0858399700155),1
POINT (-827.1396183092579 4484.000293961183),1
POINT (-829.1255898203589 4778.0827105527105),2
POINT (-829.3909547364063 4490.924050812176),1
POINT (-831.1509970580761 4313.035927387888),1
POINT (-831.8488927662894 5515.66094366182),1
POINT (-832.225840829267 4760.307273820755),4
POINT (-833.2933462643527 5828.664401372353),3
POINT (-833.7314273374798 5240.502848846712),4
POINT (-834.2388681565985 4301.61443479639),3
POINT (-834.2420262731226 1600.622400743272),1
POINT (-836.1774220014679 4569.071303107984),5
POINT (-837.6155126607435 4309.903024802649),2
POINT (-838.03460904397 4261.640982577727),1
POINT (-840.004344951908 1600.2115850115042),1
POINT (-840.0744762437234 1636.8373984737436),17
POINT (-844.9094888728669 1637.234473188592),1
POINT (-846.0465405661212 1599.9042582499176),1
POINT (-847.8140200502972 4591.732648201713),5
POINT (-849.8228953098616 4586.741088101403),3
POINT (-849.9599201664371 5836.984949240042),2
POINT (-857.9866729457337 5379.823605647515),1
POINT (-858.0862765130422 5388.857848725544),1
POINT (-858.458571729879 5422.625770664288),1
POINT (-859.7213838662244 5439.993099782572),1
POINT (-859.8684269602752 5241.007051953729),1
POINT (-860.1150123772362 5233.773854263932),1
POINT (-861.1576117208359 5203.190832540868),1
POINT (-861.2479077260698 5197.175217656706),1
POINT (-861.4481585639961 5171.850299127746),1
POINT (-861.7145721356648 5138.158045615172),1
POINT (-861.7988262444958 5127.50276714556),1
POINT (-861.9417073874763 5109.433163328772),1
POINT (-862.1562431984945 4581.976305379361),5
POINT (-862.359503730272 5066.576683885014),1
POINT (-862.4203644981228 5060.750706290245),2
POINT (-862.7776183227625 5480.509745060236),5
POINT (-862.8447987752158 5020.12117307666),1
POINT (-863.0267098595613 5002.707493639765),2
POINT (-864.5522486522802 3681.9758223211015),1
POINT (-865.010267527098 4924.500943072336),1
POINT (-865.0253610030423 3974.4760006495867),1
POINT (-865.5591999060624 4591.844069798391),3
POINT (-865.6929605643113 5519.158575555272),1
POINT (-866.4432639436375 4876.626909352908),1
POINT (-866.4981730322728 4437.413873130357),1
POINT (-867.6646078860347 5541.182990928962),1
POINT (-867.840190482549 5543.142437528816),1
POINT (-867.847363940359 4000.0145770693252),1
POINT (-868.2325206633195 4818.316530921412),1
POINT (-868.3686735385417 4813.879422712507),1
